catalog,series,nside,delta_disc_mas,cdf
yale,before,64,731.8710000000001,0.7271533502801848
yale,before,64,732.748,0.7278204570032162
yale,before,64,733.686,0.7284875637262475
yale,before,64,734.798,0.7291546704492788
yale,before,64,736.007,0.7298217771723101
yale,before,64,737.2049999999999,0.7304888838953415
yale,before,64,738.523,0.7311559906183728
yale,before,64,739.9420000000001,0.7318230973414042
yale,before,64,741.268,0.7324902040644354
yale,before,64,742.6360000000001,0.7331573107874668
yale,before,64,743.731,0.7338244175104982
yale,before,64,745.015,0.7344915242335295
yale,before,64,746.238,0.7351586309565609
yale,before,64,747.5150000000001,0.7358257376795921
yale,before,64,748.5649999999999,0.7364928444026235
yale,before,64,749.99,0.7371599511256548
yale,before,64,751.3199999999999,0.7378270578486862
yale,before,64,752.3590000000002,0.7384941645717175
yale,before,64,753.6899999999998,0.7391612712947488
yale,before,64,754.915,0.7398283780177801
yale,before,64,756.0659999999999,0.7404954847408115
yale,before,64,757.249,0.7411625914638428
yale,before,64,758.428,0.7418296981868742
yale,before,64,759.81,0.7424968049099054
yale,before,64,760.95,0.7431639116329368
yale,before,64,762.2909999999999,0.7438310183559681
yale,before,64,763.453,0.7444981250789995
yale,before,64,764.759,0.7451652318020308
yale,before,64,765.924,0.7458323385250621
yale,before,64,767.2579999999999,0.7464994452480935
yale,before,64,768.4739999999999,0.7471665519711248
yale,before,64,769.751,0.7478336586941562
yale,before,64,771.0790000000001,0.7485007654171875
yale,before,64,772.414,0.7491678721402188
yale,before,64,773.6980000000001,0.7498349788632501
yale,before,64,774.994,0.7505020855862815
yale,before,64,776.373,0.7511691923093128
yale,before,64,777.773,0.7518362990323442
yale,before,64,779.085,0.7525034057553754
yale,before,64,780.651,0.7531705124784068
yale,before,64,781.954,0.7538376192014381
yale,before,64,783.3040000000001,0.7545047259244695
yale,before,64,784.7030000000001,0.7551718326475008
yale,before,64,786.019,0.7558389393705321
yale,before,64,787.366,0.7565060460935634
yale,before,64,788.657,0.7571731528165948
yale,before,64,790.047,0.7578402595396262
yale,before,64,791.245,0.7585073662626575
yale,before,64,792.5580000000001,0.7591744729856889
yale,before,64,794.203,0.7598415797087201
yale,before,64,795.496,0.7605086864317515
yale,before,64,796.711,0.7611757931547828
yale,before,64,798.2259999999999,0.7618428998778142
yale,before,64,799.727,0.7625100066008454
yale,before,64,801.114,0.7631771133238768
yale,before,64,802.398,0.7638442200469081
yale,before,64,803.889,0.7645113267699395
yale,before,64,805.154,0.7651784334929708
yale,before,64,806.35,0.7658455402160022
yale,before,64,807.5200000000001,0.7665126469390334
yale,before,64,808.845,0.7671797536620648
yale,before,64,810.1109999999999,0.7678468603850961
yale,before,64,811.2369999999999,0.7685139671081275
yale,before,64,812.662,0.7691810738311587
yale,before,64,814.049,0.7698481805541901
yale,before,64,815.523,0.7705152872772215
yale,before,64,817.1669999999999,0.7711823940002528
yale,before,64,818.764,0.7718495007232842
yale,before,64,820.002,0.7725166074463155
yale,before,64,821.5129999999999,0.7731837141693468
yale,before,64,823.147,0.7738508208923781
yale,before,64,824.6529999999999,0.7745179276154095
yale,before,64,826.1419999999999,0.7751850343384408
yale,before,64,827.53,0.7758521410614722
yale,before,64,828.962,0.7765192477845034
yale,before,64,830.4979999999998,0.7771863545075348
yale,before,64,832.049,0.7778534612305661
yale,before,64,833.315,0.7785205679535975
yale,before,64,834.922,0.7791876746766287
yale,before,64,836.244,0.7798547813996601
yale,before,64,837.74,0.7805218881226914
yale,before,64,839.172,0.7811889948457228
yale,before,64,840.6669999999999,0.7818561015687542
yale,before,64,842.235,0.7825232082917855
yale,before,64,843.6800000000001,0.7831903150148168
yale,before,64,845.0980000000001,0.7838574217378481
yale,before,64,846.6400000000001,0.7845245284608795
yale,before,64,848.499,0.7851916351839108
yale,before,64,849.911,0.7858587419069422
yale,before,64,851.4590000000001,0.7865258486299734
yale,before,64,852.979,0.7871929553530048
yale,before,64,854.71,0.7878600620760361
yale,before,64,856.3970000000002,0.7885271687990675
yale,before,64,857.8679999999999,0.7891942755220988
yale,before,64,859.5559999999999,0.7898613822451301
yale,before,64,861.025,0.7905284889681614
yale,before,64,862.5509999999999,0.7911955956911928
yale,before,64,863.87,0.7918627024142241
yale,before,64,865.418,0.7925298091372555
yale,before,64,866.98,0.7931969158602867
yale,before,64,868.394,0.7938640225833181
yale,before,64,869.907,0.7945311293063495
yale,before,64,871.362,0.7951982360293808
yale,before,64,872.7760000000001,0.7958653427524122
yale,before,64,874.4879999999999,0.7965324494754434
yale,before,64,876.098,0.7971995561984748
yale,before,64,877.707,0.7978666629215061
yale,before,64,879.5619999999999,0.7985337696445375
yale,before,64,881.4780000000001,0.7992008763675688
yale,before,64,883.156,0.7998679830906001
yale,before,64,884.962,0.8005350898136314
yale,before,64,886.684,0.8012021965366628
yale,before,64,888.4860000000001,0.8018693032596941
yale,before,64,890.236,0.8025364099827255
yale,before,64,891.761,0.8032035167057567
yale,before,64,893.4770000000001,0.8038706234287881
yale,before,64,895.328,0.8045377301518194
yale,before,64,896.869,0.8052048368748508
yale,before,64,898.633,0.8058719435978821
yale,before,64,900.4060000000001,0.8065390503209134
yale,before,64,902.2149999999999,0.8072061570439448
yale,before,64,903.97,0.8078732637669761
yale,before,64,905.4599999999999,0.8085403704900075
yale,before,64,907.269,0.8092074772130388
yale,before,64,908.559,0.8098745839360701
yale,before,64,910.113,0.8105416906591014
yale,before,64,912.0669999999998,0.8112087973821328
yale,before,64,913.8209999999999,0.8118759041051641
yale,before,64,915.4060000000002,0.8125430108281955
yale,before,64,917.309,0.8132101175512267
yale,before,64,919.1099999999999,0.8138772242742581
yale,before,64,920.6899999999999,0.8145443309972894
yale,before,64,922.373,0.8152114377203208
yale,before,64,923.8489999999999,0.8158785444433521
yale,before,64,925.519,0.8165456511663834
yale,before,64,926.937,0.8172127578894147
yale,before,64,928.746,0.8178798646124461
yale,before,64,930.603,0.8185469713354775
yale,before,64,932.175,0.8192140780585088
yale,before,64,933.731,0.8198811847815402
yale,before,64,935.4929999999999,0.8205482915045714
yale,before,64,937.433,0.8212153982276028
yale,before,64,939.23,0.8218825049506341
yale,before,64,941.206,0.8225496116736655
yale,before,64,942.9590000000001,0.8232167183966967
yale,before,64,945.163,0.8238838251197281
yale,before,64,946.7620000000001,0.8245509318427594
yale,before,64,948.687,0.8252180385657908
yale,before,64,950.84,0.8258851452888221
yale,before,64,952.676,0.8265522520118534
yale,before,64,954.6669999999999,0.8272193587348847
yale,before,64,956.4680000000001,0.8278864654579161
yale,before,64,958.364,0.8285535721809474
yale,before,64,959.9799999999999,0.8292206789039788
yale,before,64,961.9509999999999,0.82988778562701
yale,before,64,963.886,0.8305548923500414
yale,before,64,965.5029999999999,0.8312219990730728
yale,before,64,967.5060000000001,0.8318891057961041
yale,before,64,969.324,0.8325562125191355
yale,before,64,971.2439999999999,0.8332233192421667
yale,before,64,973.02,0.8338904259651981
yale,before,64,975.0260000000001,0.8345575326882294
yale,before,64,976.8320000000001,0.8352246394112608
yale,before,64,978.4799999999999,0.8358917461342921
yale,before,64,980.333,0.8365588528573235
yale,before,64,981.865,0.8372259595803547
yale,before,64,983.925,0.8378930663033861
yale,before,64,985.734,0.8385601730264174
yale,before,64,987.586,0.8392272797494488
yale,before,64,989.863,0.83989438647248
yale,before,64,991.6909999999999,0.8405614931955114
yale,before,64,993.8589999999999,0.8412285999185427
yale,before,64,995.598,0.8418957066415741
yale,before,64,997.5350000000001,0.8425628133646055
yale,before,64,999.4010000000001,0.8432299200876368
yale,before,64,1001.6510000000001,0.8438970268106681
yale,before,64,1003.407,0.8445641335336994
yale,before,64,1005.443,0.8452312402567308
yale,before,64,1007.943,0.8458983469797621
yale,before,64,1009.884,0.8465654537027935
yale,before,64,1012.1769999999999,0.8472325604258247
yale,before,64,1013.7659999999998,0.8478996671488561
yale,before,64,1015.835,0.8485667738718874
yale,before,64,1018.382,0.8492338805949188
yale,before,64,1020.523,0.84990098731795
yale,before,64,1023.042,0.8505680940409814
yale,before,64,1025.55,0.8512352007640127
yale,before,64,1027.8380000000002,0.8519023074870441
yale,before,64,1029.9389999999999,0.8525694142100754
yale,before,64,1032.0279999999998,0.8532365209331068
yale,before,64,1033.879,0.853903627656138
yale,before,64,1035.8700000000001,0.8545707343791694
yale,before,64,1038.125,0.8552378411022008
yale,before,64,1040.3899999999999,0.8559049478252321
yale,before,64,1042.9099999999999,0.8565720545482635
yale,before,64,1045.249,0.8572391612712947
yale,before,64,1047.529,0.8579062679943261
yale,before,64,1049.599,0.8585733747173574
yale,before,64,1051.538,0.8592404814403888
yale,before,64,1053.653,0.8599075881634201
yale,before,64,1056.463,0.8605746948864514
yale,before,64,1058.875,0.8612418016094827
yale,before,64,1061.403,0.8619089083325141
yale,before,64,1063.815,0.8625760150555454
yale,before,64,1065.946,0.8632431217785768
yale,before,64,1068.818,0.863910228501608
yale,before,64,1071.4560000000001,0.8645773352246394
yale,before,64,1073.642,0.8652444419476707
yale,before,64,1076.261,0.8659115486707021
yale,before,64,1078.407,0.8665786553937334
yale,before,64,1080.7640000000001,0.8672457621167647
yale,before,64,1082.971,0.8679128688397961
yale,before,64,1085.617,0.8685799755628274
yale,before,64,1087.6860000000001,0.8692470822858588
yale,before,64,1089.99,0.8699141890088901
yale,before,64,1092.524,0.8705812957319214
yale,before,64,1094.3560000000002,0.8712484024549527
yale,before,64,1097.231,0.8719155091779841
yale,before,64,1099.577,0.8725826159010154
yale,before,64,1101.809,0.8732497226240468
yale,before,64,1104.52,0.873916829347078
yale,before,64,1106.833,0.8745839360701094
yale,before,64,1109.1019999999999,0.8752510427931407
yale,before,64,1111.084,0.8759181495161721
yale,before,64,1113.621,0.8765852562392034
yale,before,64,1116.097,0.8772523629622347
yale,before,64,1118.63,0.877919469685266
yale,before,64,1121.713,0.8785865764082974
yale,before,64,1124.051,0.8792536831313288
yale,before,64,1127.132,0.8799207898543601
yale,before,64,1130.1490000000001,0.8805878965773914
yale,before,64,1132.996,0.8812550033004227
yale,before,64,1135.46,0.8819221100234541
yale,before,64,1138.336,0.8825892167464854
yale,before,64,1141.0349999999999,0.8832563234695168
yale,before,64,1143.763,0.883923430192548
yale,before,64,1146.209,0.8845905369155794
yale,before,64,1148.8739999999998,0.8852576436386107
yale,before,64,1151.412,0.8859247503616421
yale,before,64,1154.547,0.8865918570846734
yale,before,64,1156.975,0.8872589638077047
yale,before,64,1160.2350000000001,0.887926070530736
yale,before,64,1162.873,0.8885931772537674
yale,before,64,1165.575,0.8892602839767987
yale,before,64,1168.494,0.8899273906998301
yale,before,64,1171.595,0.8905944974228613
yale,before,64,1173.932,0.8912616041458927
yale,before,64,1177.114,0.8919287108689241
yale,before,64,1180.261,0.8925958175919554
yale,before,64,1183.08,0.8932629243149868
yale,before,64,1186.4170000000001,0.893930031038018
yale,before,64,1189.075,0.8945971377610494
yale,before,64,1192.3600000000001,0.8952642444840807
yale,before,64,1195.605,0.8959313512071121
yale,before,64,1198.636,0.8965984579301434
yale,before,64,1201.656,0.8972655646531748
yale,before,64,1205.116,0.897932671376206
yale,before,64,1208.327,0.8985997780992374
yale,before,64,1211.265,0.8992668848222687
yale,before,64,1214.3069999999998,0.8999339915453001
yale,before,64,1217.6260000000002,0.9006010982683313
yale,before,64,1220.781,0.9012682049913627
yale,before,64,1224.82,0.901935311714394
yale,before,64,1228.191,0.9026024184374254
yale,before,64,1230.577,0.9032695251604568
yale,before,64,1234.2079999999999,0.903936631883488
yale,before,64,1237.424,0.9046037386065194
yale,before,64,1241.283,0.9052708453295507
yale,before,64,1244.3869999999997,0.9059379520525821
yale,before,64,1247.742,0.9066050587756134
yale,before,64,1251.105,0.9072721654986448
yale,before,64,1254.665,0.907939272221676
yale,before,64,1257.695,0.9086063789447074
yale,before,64,1261.114,0.9092734856677387
yale,before,64,1264.6000000000001,0.9099405923907701
yale,before,64,1268.662,0.9106076991138013
yale,before,64,1272.325,0.9112748058368327
yale,before,64,1276.3319999999999,0.911941912559864
yale,before,64,1280.4499999999998,0.9126090192828954
yale,before,64,1283.697,0.9132761260059267
yale,before,64,1287.806,0.913943232728958
yale,before,64,1291.919,0.9146103394519893
yale,before,64,1296.341,0.9152774461750207
yale,before,64,1300.2759999999998,0.9159445528980521
yale,before,64,1304.464,0.9166116596210834
yale,before,64,1308.733,0.9172787663441148
yale,before,64,1312.315,0.917945873067146
yale,before,64,1316.3249999999998,0.9186129797901774
yale,before,64,1320.585,0.9192800865132087
yale,before,64,1323.94,0.9199471932362401
yale,before,64,1328.512,0.9206142999592714
yale,before,64,1331.9360000000001,0.9212814066823027
yale,before,64,1335.612,0.921948513405334
yale,before,64,1338.822,0.9226156201283654
yale,before,64,1343.307,0.9232827268513967
yale,before,64,1348.313,0.9239498335744281
yale,before,64,1352.1770000000001,0.9246169402974593
yale,before,64,1356.585,0.9252840470204907
yale,before,64,1361.133,0.925951153743522
yale,before,64,1365.64,0.9266182604665534
yale,before,64,1370.0319999999997,0.9272853671895848
yale,before,64,1374.763,0.927952473912616
yale,before,64,1378.944,0.9286195806356474
yale,before,64,1383.612,0.9292866873586787
yale,before,64,1388.088,0.9299537940817101
yale,before,64,1392.804,0.9306209008047414
yale,before,64,1397.3830000000003,0.9312880075277727
yale,before,64,1401.3160000000003,0.931955114250804
yale,before,64,1405.291,0.9326222209738354
yale,before,64,1408.8899999999999,0.9332893276968667
yale,before,64,1412.327,0.9339564344198981
yale,before,64,1416.563,0.9346235411429293
yale,before,64,1422.5369999999998,0.9352906478659607
yale,before,64,1428.037,0.935957754588992
yale,before,64,1432.752,0.9366248613120234
yale,before,64,1437.9630000000002,0.9372919680350547
yale,before,64,1442.3139999999999,0.937959074758086
yale,before,64,1447.422,0.9386261814811173
yale,before,64,1452.55,0.9392932882041487
yale,before,64,1457.939,0.9399603949271801
yale,before,64,1463.143,0.9406275016502114
yale,before,64,1468.811,0.9412946083732427
yale,before,64,1473.578,0.941961715096274
yale,before,64,1478.864,0.9426288218193054
yale,before,64,1484.538,0.9432959285423367
yale,before,64,1489.181,0.9439630352653681
yale,before,64,1493.875,0.9446301419883993
yale,before,64,1499.223,0.9452972487114307
yale,before,64,1504.767,0.945964355434462
yale,before,64,1511.5990000000002,0.9466314621574934
yale,before,64,1517.149,0.9472985688805247
yale,before,64,1522.2749999999999,0.947965675603556
yale,before,64,1527.675,0.9486327823265873
yale,before,64,1533.731,0.9492998890496187
yale,before,64,1539.225,0.94996699577265
yale,before,64,1546.1689999999999,0.9506341024956814
yale,before,64,1552.9950000000001,0.9513012092187126
yale,before,64,1558.647,0.951968315941744
yale,before,64,1565.316,0.9526354226647754
yale,before,64,1571.967,0.9533025293878067
yale,before,64,1578.355,0.9539696361108381
yale,before,64,1584.737,0.9546367428338693
yale,before,64,1590.973,0.9553038495569007
yale,before,64,1598.296,0.955970956279932
yale,before,64,1604.785,0.9566380630029634
yale,before,64,1613.121,0.9573051697259947
yale,before,64,1619.9589999999998,0.957972276449026
yale,before,64,1626.473,0.9586393831720573
yale,before,64,1633.205,0.9593064898950887
yale,before,64,1640.21,0.95997359661812
yale,before,64,1647.396,0.9606407033411514
yale,before,64,1655.475,0.9613078100641826
yale,before,64,1663.182,0.961974916787214
yale,before,64,1669.371,0.9626420235102453
yale,before,64,1677.1400000000003,0.9633091302332767
yale,before,64,1685.8070000000005,0.9639762369563081
yale,before,64,1695.247,0.9646433436793393
yale,before,64,1703.173,0.9653104504023707
yale,before,64,1711.941,0.965977557125402
yale,before,64,1721.841,0.9666446638484334
yale,before,64,1730.458,0.9673117705714647
yale,before,64,1740.241,0.967978877294496
yale,before,64,1749.9370000000001,0.9686459840175273
yale,before,64,1763.533,0.9693130907405587
yale,before,64,1774.34,0.96998019746359
yale,before,64,1783.3229999999999,0.9706473041866214
yale,before,64,1793.935,0.9713144109096526
yale,before,64,1804.5389999999998,0.971981517632684
yale,before,64,1817.7830000000001,0.9726486243557153
yale,before,64,1827.791,0.9733157310787467
yale,before,64,1840.508,0.973982837801778
yale,before,64,1851.514,0.9746499445248094
yale,before,64,1863.1439999999998,0.9753170512478406
yale,before,64,1875.038,0.975984157970872
yale,before,64,1886.581,0.9766512646939034
yale,before,64,1901.262,0.9773183714169347
yale,before,64,1913.5590000000002,0.9779854781399661
yale,before,64,1925.56,0.9786525848629973
yale,before,64,1940.5660000000003,0.9793196915860287
yale,before,64,1955.771,0.97998679830906
yale,before,64,1971.745,0.9806539050320914
yale,before,64,1989.665,0.9813210117551227
yale,before,64,2007.468,0.981988118478154
yale,before,64,2025.29,0.9826552252011853
yale,before,64,2046.101,0.9833223319242167
yale,before,64,2063.758,0.983989438647248
yale,before,64,2081.178,0.9846565453702794
yale,before,64,2105.947,0.9853236520933106
yale,before,64,2129.407,0.985990758816342
yale,before,64,2155.1099999999997,0.9866578655393733
yale,before,64,2179.466,0.9873249722624047
yale,before,64,2202.977,0.9879920789854361
yale,before,64,2227.1890000000003,0.9886591857084673
yale,before,64,2255.318,0.9893262924314987
yale,before,64,2283.758,0.98999339915453
yale,before,64,2319.0699999999997,0.9906605058775614
yale,before,64,2346.376,0.9913276126005927
yale,before,64,2380.83,0.991994719323624
yale,before,64,2418.157,0.9926618260466553
yale,before,64,2461.193,0.9933289327696867
yale,before,64,2507.787,0.993996039492718
yale,before,64,2558.1769999999997,0.9946631462157494
yale,before,64,2618.855,0.9953302529387806
yale,before,64,2685.94,0.995997359661812
yale,before,64,2772.744,0.9966644663848433
yale,before,64,2878.588,0.9973315731078747
yale,before,64,2998.4390000000003,0.997998679830906
yale,before,64,3193.846,0.9986657865539373
yale,before,64,3533.222,0.9993328932769686
yale,before,64,5907.808,1.0
yale,after,256,1.65024889184906e-05,4.2836385568593047e-07
yale,after,256,0.10610214277946284,0.0006673908871586797
yale,after,256,0.21103323606399726,0.0013343534104616735
yale,after,256,0.3131627922816591,0.002001744297620353
yale,after,256,0.4191054451407581,0.002668706820923347
yale,after,256,0.5226693620399061,0.0033356693442263404
yale,after,256,0.6277289464090927,0.004003060231385021
yale,after,256,0.7317411862072163,0.004670022754688014
yale,after,256,0.8380167913298351,0.005336985277991008
yale,after,256,0.9382889736177162,0.006004376165149688
yale,after,256,1.0432644983399086,0.006671338688452681
yale,after,256,1.1458478063973416,0.007338301211755675
yale,after,256,1.253519817870938,0.008005692098914354
yale,after,256,1.355723696227244,0.008672654622217349
yale,after,256,1.459275029272078,0.009339617145520342
yale,after,256,1.5618757983906733,0.010007008032679022
yale,after,256,1.6651139747496302,0.010673970555982015
yale,after,256,1.767177818959908,0.01134093307928501
yale,after,256,1.8715275092130241,0.012008323966443689
yale,after,256,1.9747920473456588,0.012675286489746683
yale,after,256,2.0803168596983177,0.013342249013049676
yale,after,256,2.183568346035372,0.014009639900208357
yale,after,256,2.2832108253976457,0.01467660242351135
yale,after,256,2.3839814861220248,0.015343564946814344
yale,after,256,2.4941826611587885,0.016010955833973023
yale,after,256,2.59738757045875,0.016677918357276018
yale,after,256,2.7078899491771153,0.017345309244434698
yale,after,256,2.81449800865812,0.01801227176773769
yale,after,256,2.9193151034353377,0.018679234291040684
yale,after,256,3.0230930082055423,0.019346625178199364
yale,after,256,3.1247066792586793,0.02001358770150236
yale,after,256,3.228815151628396,0.02068055022480535
yale,after,256,3.333054856933188,0.02134794111196403
yale,after,256,3.4410657555847592,0.022014903635267025
yale,after,256,3.547505589764228,0.02268186615857002
yale,after,256,3.652607326241082,0.023349257045728697
yale,after,256,3.7613464943244708,0.02401621956903169
yale,after,256,3.8651891699947782,0.024683182092334686
yale,after,256,3.9782697122252557,0.025350572979493367
yale,after,256,4.079152462711193,0.026017535502796358
yale,after,256,4.182222672828857,0.026684498026099353
yale,after,256,4.287116805717304,0.027351888913258033
yale,after,256,4.387375247822206,0.028018851436561028
yale,after,256,4.492708192348118,0.02868581395986402
yale,after,256,4.599125438724556,0.0293532048470227
yale,after,256,4.703939869937159,0.030020167370325694
yale,after,256,4.808241070717429,0.03068712989362869
yale,after,256,4.913187257985328,0.03135452078078737
yale,after,256,5.017817918732192,0.03202148330409036
yale,after,256,5.120561113607209,0.03268844582739335
yale,after,256,5.22388627427631,0.033355836714552035
yale,after,256,5.33284274038607,0.03402279923785503
yale,after,256,5.438951283367032,0.03469019012501371
yale,after,256,5.541001669787704,0.0353571526483167
yale,after,256,5.642432796094113,0.03602411517161969
yale,after,256,5.748280506763905,0.03669150605877838
yale,after,256,5.850358568787598,0.03735846858208137
yale,after,256,5.951543852475993,0.03802543110538436
yale,after,256,6.051009345479059,0.03869282199254304
yale,after,256,6.156483748439143,0.039359784515846034
yale,after,256,6.2604191018899655,0.04002674703914903
yale,after,256,6.364723801152593,0.04069413792630771
yale,after,256,6.470937715685409,0.0413611004496107
yale,after,256,6.5737606953656496,0.0420280629729137
yale,after,256,6.6788217069247935,0.042695453860072376
yale,after,256,6.7843865995350825,0.04336241638337537
yale,after,256,6.889356091850232,0.044029378906678365
yale,after,256,6.993657143287123,0.04469676979383704
yale,after,256,7.100271003395733,0.04536373231714004
yale,after,256,7.201967338731038,0.04603069484044303
yale,after,256,7.3024129413508945,0.04669808572760171
yale,after,256,7.407146469398441,0.04736504825090471
yale,after,256,7.510509893199696,0.0480320107742077
yale,after,256,7.615231968749953,0.048699401661366375
yale,after,256,7.720299823591404,0.04936636418466937
yale,after,256,7.8284655366043125,0.05003375507182805
yale,after,256,7.933179874674181,0.05070071759513105
yale,after,256,8.035979648548675,0.05136768011843404
yale,after,256,8.141397155569791,0.052035071005592716
yale,after,256,8.244798850419784,0.052702033528895714
yale,after,256,8.35351491901119,0.053368996052198706
yale,after,256,8.46106851584824,0.05403638693935738
yale,after,256,8.570529668142854,0.05470334946266038
yale,after,256,8.674842389686827,0.05537031198596337
yale,after,256,8.782701210130881,0.056037702873122056
yale,after,256,8.885220933335404,0.05670466539642505
yale,after,256,8.98821758108977,0.05737162791972804
yale,after,256,9.08662142967222,0.05803901880688672
yale,after,256,9.18859216733415,0.05870598133018971
yale,after,256,9.294003474520196,0.059372943853492705
yale,after,256,9.399415950148068,0.06004033474065139
yale,after,256,9.506972689171079,0.06070729726395438
yale,after,256,9.607867901012241,0.06137425978725738
yale,after,256,9.7154397444356,0.062041650674416055
yale,after,256,9.824584744796823,0.06270861319771905
yale,after,256,9.925891860587512,0.06337557572102204
yale,after,256,10.029437685472203,0.06404296660818072
yale,after,256,10.137198370933788,0.06470992913148371
yale,after,256,10.239027035007894,0.0653768916547867
yale,after,256,10.343490342789892,0.06604428254194539
yale,after,256,10.449429277216723,0.06671124506524838
yale,after,256,10.55305268318898,0.06737863595240706
yale,after,256,10.659193213731214,0.06804559847571005
yale,after,256,10.763137331475718,0.06871256099901304
yale,after,256,10.864143541016915,0.06937995188617173
yale,after,256,10.967281396351325,0.07004691440947472
yale,after,256,11.070173511606882,0.07071387693277771
yale,after,256,11.176945588024125,0.0713812678199364
yale,after,256,11.285699247340062,0.07204823034323939
yale,after,256,11.39350528594855,0.07271519286654238
yale,after,256,11.50020161578584,0.07338258375370106
yale,after,256,11.60332413902698,0.07404954627700405
yale,after,256,11.712173148895062,0.07471650880030706
yale,after,256,11.820148679461596,0.07538389968746573
yale,after,256,11.931725192289832,0.07605086221076872
yale,after,256,12.038257827482,0.07671782473407172
yale,after,256,12.146032596708608,0.0773852156212304
yale,after,256,12.25360166026178,0.07805217814453339
yale,after,256,12.35642082543336,0.07871914066783639
yale,after,256,12.460359580693648,0.07938653155499506
yale,after,256,12.563375175982372,0.08005349407829807
yale,after,256,12.663436580698928,0.08072045660160106
yale,after,256,12.772367267625896,0.08138784748875973
yale,after,256,12.877886494337645,0.08205481001206273
yale,after,256,12.984367265014498,0.0827222008992214
yale,after,256,13.091159737992939,0.08338916342252439
yale,after,256,13.195085466744104,0.0840561259458274
yale,after,256,13.301839483486873,0.08472351683298607
yale,after,256,13.408693852675924,0.08539047935628907
yale,after,256,13.513428398738483,0.08605744187959206
yale,after,256,13.614987387972743,0.08672483276675073
yale,after,256,13.723754438001379,0.08739179529005374
yale,after,256,13.827690414329929,0.08805875781335673
yale,after,256,13.934477643398395,0.08872614870051541
yale,after,256,14.038049011640396,0.0893931112238184
yale,after,256,14.146439800414669,0.0900600737471214
yale,after,256,14.256777412274062,0.09072746463428008
yale,after,256,14.362370253036715,0.09139442715758307
yale,after,256,14.465635962455451,0.09206138968088606
yale,after,256,14.56885863399711,0.09272878056804475
yale,after,256,14.674905587069574,0.09339574309134774
yale,after,256,14.782575828415474,0.09406270561465073
yale,after,256,14.88745732356415,0.09473009650180941
yale,after,256,14.992037883274975,0.0953970590251124
yale,after,256,15.10284793315094,0.0960640215484154
yale,after,256,15.209875778976084,0.09673141243557408
yale,after,256,15.310720628557192,0.09739837495887707
yale,after,256,15.415168816753464,0.09806533748218006
yale,after,256,15.519724525267634,0.09873272836933875
yale,after,256,15.627608797024578,0.09939969089264174
yale,after,256,15.732654747381531,0.10006708177980042
yale,after,256,15.837080243607375,0.10073404430310341
yale,after,256,15.936438245250656,0.1014010068264064
yale,after,256,16.042470318129237,0.10206839771356509
yale,after,256,16.147810814735067,0.10273536023686808
yale,after,256,16.253556736098275,0.10340232276017107
yale,after,256,16.3583666405367,0.10406971364732975
yale,after,256,16.462934107012998,0.10473667617063274
yale,after,256,16.57105025366144,0.10540363869393574
yale,after,256,16.674149118664886,0.10607102958109442
yale,after,256,16.778625865178583,0.10673799210439741
yale,after,256,16.883492315791955,0.1074049546277004
yale,after,256,16.988840614352966,0.10807234551485909
yale,after,256,17.09307599767436,0.10873930803816208
yale,after,256,17.19872814058428,0.10940627056146507
yale,after,256,17.304853566285146,0.11007366144862375
yale,after,256,17.41135461733984,0.11074062397192674
yale,after,256,17.515945476340733,0.11140758649522974
yale,after,256,17.618073703519997,0.11207497738238842
yale,after,256,17.724601362482503,0.11274193990569141
yale,after,256,17.8305082948566,0.1134089024289944
yale,after,256,17.93626515211247,0.11407629331615309
yale,after,256,18.039707845291787,0.11474325583945608
yale,after,256,18.145099903176686,0.11541064672661476
yale,after,256,18.255804219190964,0.11607760924991775
yale,after,256,18.363487546020963,0.11674457177322074
yale,after,256,18.475229783309146,0.11741196266037943
yale,after,256,18.576837922170853,0.11807892518368242
yale,after,256,18.686706821331654,0.11874588770698541
yale,after,256,18.792074930739886,0.11941327859414409
yale,after,256,18.900764351076646,0.12008024111744708
yale,after,256,19.009951662348612,0.12074720364075008
yale,after,256,19.11433247692051,0.12141459452790876
yale,after,256,19.218682831249055,0.12208155705121175
yale,after,256,19.323028688338354,0.12274851957451476
yale,after,256,19.433746540018433,0.12341591046167343
yale,after,256,19.53974971653497,0.12408287298497642
yale,after,256,19.643276939826706,0.12474983550827942
yale,after,256,19.751367045372888,0.1254172263954381
yale,after,256,19.863141570809205,0.1260841889187411
yale,after,256,19.96649906713111,0.12675115144204407
yale,after,256,20.071869869079592,0.12741854232920277
yale,after,256,20.180370199732664,0.12808550485250575
yale,after,256,20.28517049094109,0.12875246737580875
yale,after,256,20.391734637337095,0.12941985826296742
yale,after,256,20.498581729851537,0.13008682078627043
yale,after,256,20.605812657827414,0.1307537833095734
yale,after,256,20.709283826328658,0.1314211741967321
yale,after,256,20.818196038953033,0.13208813672003508
yale,after,256,20.919907503402783,0.13275552760719378
yale,after,256,21.029759771155,0.13342249013049676
yale,after,256,21.13467216870771,0.13408945265379976
yale,after,256,21.243151802723958,0.13475684354095843
yale,after,256,21.34641733876174,0.13542380606426144
yale,after,256,21.455362609968887,0.13609076858756441
yale,after,256,21.561296970113574,0.1367581594747231
yale,after,256,21.666788034514198,0.1374251219980261
yale,after,256,21.770651373318515,0.1380920845213291
yale,after,256,21.87846820085167,0.13875947540848776
yale,after,256,21.98584722332879,0.13942643793179077
